ASV ID	005-EQZS-V1	008-EMSU-V1	009-ECHY-V1	010-EWTU-V1	011-EHJZ-V1	012-ENMI-V1	013-EZNM-V1	016-EAAG-V1	019-EBYD-V1	022-EIZC-V1	025-EUWJ-V1	027-EHAY-V1	029-ERXF-V1	030-EDBH-V1	031-EJGY-V1	032-EEPL-V1	033-EZON-V1	035-ETOJ-V1	036-EETJ-V1	039-EBGQ-V1	040-EDQL-V1	044-EQOF-V1	048-EAPD-V1	053-EGXL-V1	055-EPHL-V1	058-EXVV-V1	059-ESHN-V1	064-ENFW-V1	072-EBCX-V1	076-EZYS-V1	077-EFPQ-V1	088-EUWJ-V3	094-EWGO-V1	097-EVZS-V1	099-EPSP-V1	100-EXMP-V1	101-EVCH-V1	103-EPMN-V1	105-EMSU-V3	106-EVUC-V1	107-EHJZ-V3	112-ENMI-V3	113-EQZS-V3	115-EBYD-V3	116-EAAG-V3	117-EWTU-V3	118-EIZC-V3	1201-DC-BL	1201-DC-T	1202-DC-BL	1202-DC-T	1203-DC-BL	1203-DC-T	1204-DC-BL	1204-DC-T	1208-DC-BL	1208-DC-T	1209-DC-BL	1209-DC-T	1212-DC-BL	1212-DC-T	1213-DC-BL	1213-DC-T	1224-DC-BL	1224-DC-T	123-EETJ-V3	1232-DC-BL	1232-DC-T	1233-DC-BL	1233-DC-T	1234-DC-BL	1234-DC-T	1235-DC-BL	1235-DC-T	1236-DC-BL	1236-DC-T	1237-DC-BL	1237-DC-T	1238-DC-BL	1238-DC-T	1239-DC-BL	1239-DC-T	124-EBRI-V1	1240-DC-BL	1240-DC-T	1241-DC-BL	1241-DC-T	1242-DC-BL	1242-DC-T	1243-DC-BL	1243-DC-T	1244-DC-BL	1244-DC-T	1245-DC-BL	1245-DC-T	1246-DC-BL	1246-DC-T	125-EEPL-V3	126-EDBH-V3	127-EJGY-V3	129-EWDL-V1	132-ERXF-V3	134-EDQL-V3	135-EHAY-V3	136-EQOF-V3	138-EGGZ-V1	139-EAPD-V3	143-EPHL-V3	145-DC-BL	145-DC-C	146-DC-BL	146-DC-C	146-EZON-V3	147-DC-BL	147-DC-C	147-EGXL-V3	148-DC-BL	148-DC-C	149-DC-BL	149-DC-C	150-DC-BL	150-DC-C	150-EWME-V1	151-DC-BL	151-DC-C	151-ECUJ-V1	152-DC-BL	152-DC-C	153-DC-BL	153-DC-C	154-DC-BL	154-DC-C	155-DC-BL	155-DC-C	156-DC-BL	156-DC-C	157-DC-BL	157-DC-C	158-DC-BL	158-DC-C	158-EFZE-V1	159-DC-BL	159-DC-C	159-EPTN-V1	160-DC-BL	160-DC-C	161-DC-BL	161-DC-C	161-ESHN-V3	162-DC-BL	162-DC-C	162-EXVV-V3	163-DC-BL	163-DC-C	163-EKFY-V1	164-DC-BL	164-DC-C	164-EFPQ-V3	165-DC-BL	165-DC-C	165-EBGQ-V3	166-DC-BL	166-DC-C	167-DC-BL	167-DC-C	167-ETMI-V1	168-DC-BL	168-DC-C	168-EBCX-V3	169-DC-BL	169-DC-C	169-ELZO-V1	170-DC-BL	170-DC-C	171-DC-BL	171-DC-C	171-EPGW-V1	172-DC-BL	172-DC-C	173-DC-BL	173-DC-C	174-DC-BL	174-DC-C	175-DC-BL	175-DC-C	175-ENZB-V1	176-DC-BL	176-DC-C	176-ETOJ-V3	181-ENFW-V3	183-EYHS-V1	186-ENSU-V1	195-EOEV-V1	197-EPRH-V1	198-EGXT-V1	202-EEJX-V1	205-EQRS-V1	210-EUAQ-V1	212-EYFD-V1	214-EXMP-V3	215-EWGO-V3	217-EVUC-V3	218-EHBZ-V1	223-EZYS-V3	225-EGUT-V1	226-ERWM-V1	227-ESCY-V1	231-EVCH-V3	232-EVZS-V3	236-EPSP-V3	239-EPGX-V1	251-EFZE-V3	252-EBMF-V1	257-ECUJ-V3	261-EKFY-V3	262-ELZO-V3	263-EPGW-V3	265-EAJV-V1	266-EPTN-V3	268-ETMI-V3	269-EWUY-V3	274-ENDN-V1	275-EYHS-V3	276-ENZB-V3	280-EPMN-V3	283-EZNM-V3	284-ENSU-V3	286-EPRH-V3	287-EEJX-V3	289-EGXT-V3	290-EUAQ-V3	291-EQRS-V3	292-EOEV-V3	296-EHBZ-V3	297-EYFD-V3	300-ECHY-V3	301-ESCY-V3	302-ERWM-V3	304-EGUT-V3	305-EPGX-V3	308-ERUU-V3	309-ETZY-V3	310-EABW-V3	312-EBMF-V3	313-EAJV-V3	317-ENDN-V3	319-EWUY-V1	323-EBRI-V3	324-ERUU-V1	328-EABW-V1	339-EWME-V3	340-ETZY-V1	343-EGGZ-V3	344-EWDL-V3	558-DC-BL	558-DC-D1	559-DC-BL	559-DC-D1	560-DC-BL	560-DC-D1	560-DC-D5	561-DC-BL	562-DC-BL	562-DC-D1	562-DC-D5	563-DC-BL	563-DC-D1	564-DC-BL	565-DC-BL	565-DC-D1	565-DC-D5	566-DC-BL	566-DC-D1	566-DC-D5	567-DC-BL	567-DC-D1	567-DC-D5	568-DC-BL	568-DC-D1	568-DC-D5	569-DC-BL	569-DC-D1	569-DC-D5	570-DC-BL	570-DC-D1	571-DC-BL	571-DC-D1	571-DC-D5	575-DC-BL	575-DC-D5	576-DC-BL	576-DC-D1	576-DC-D5	577-DC-BL	577-DC-D1	577-DC-D5	578-DC-BL	578-DC-D5	692-DC-BL	692-DC-content	693-DC-BL	693-DC-content	694-DC-BL	694-DC-content	695-DC-BL	695-DC-content	696-DC-BL	696-DC-content	697-DC-BL	697-DC-content	698-DC-BL	698-DC-content	699-DC-BL	699-DC-content	700-DC-BL	700-DC-content	701-DC-BL	701-DC-content	725-DC-BL	725-DC-T	726-DC-BL	726-DC-T	727-DC-BL	727-DC-T	728-DC-BL	728-DC-T	729-DC-BL	729-DC-T	730-DC-BL	730-DC-T	731-DC-BL	731-DC-T	732-DC-BL	732-DC-T	733-DC-BL	733-DC-T	734-DC-BL	734-DC-T	735-DC-BL	735-DC-T	736-DC-BL	736-DC-T	737-DC-BL	737-DC-T	738-DC-BL	738-DC-T	739-DC-BL	740-DC-BL	740-DC-T
20ac30224f0d6923615fbc03ac84563f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	32	0	32	0	40	0	0	0	0	25	0	0	37	74	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	95	0	42	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	23	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	78	419	0	327	34	243	0	1191	0	159	0	689	54	284	0	572	43	742	0	842	0	909	0	1126	0	2203	63	1004	88	1377	0	1087	115	1179	102	616	42	256	0	813	65	143	0	240	29	215	42	78	825
e683992a8529d4817cdabe760395265a	0	48	0	0	67	0	0	0	0	0	0	29	0	0	80	82	0	0	0	0	0	0	0	0	0	101	0	0	51	22	43	0	0	43	0	48	0	99	48	50	21	50	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	111	45	0	21	18	95	0	66	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	47	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	20	27	0	0	17	44	0	0	0	0	0	0	31	31	10	0	0	42	80	0	60	0	0	0	0	0	0	0	0	82	114	0	40	0	0	41	0	0	0	81	43	0	0	0	0	26	27	42	44	31	0	0	0	79	27	0	123	0	0	95	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49704c0a771f27a1b50c9cd1d909396d	6	15	0	53	80	0	0	37	90	82	0	0	11	29	20	0	12	0	0	0	27	29	0	0	23	0	30	18	10	0	0	0	0	0	0	0	0	0	11	0	61	0	0	0	31	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	16	16	0	31	17	0	10	0	0	118	0	0	0	0	15	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	9	0	0	0	12	0	17	16	0	0	0	0	0	27	0	23	41	0	0	9	11	0	20	0	0	0	5	0	0	0	0	0	0	0	1	28	0	17	0	38	0	0	0	23	0	26	0	28	9	22	0	0	0	9	0	0	0	51	0	41	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9d5054752ed33d6a22bd0f96b5618b1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	230	0	145	0	0	279	0	0	310	0	84	0	216	0	386	0	34	0	462	0	379	0	0	149	0	0	521	0	179	0	0	115	0	0	68	0	0	77	0	0	143	0	0	320	0	168	0	0	357	0	0	275	0	0	163	0	163	0	0	80	0	295	0	138	0	162	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2887	0	2651	0	839	911	0	0	1433	1399	0	1632	0	0	2519	1253	0	673	679	0	266	2635	0	1011	448	0	1568	1105	0	327	0	732	653	0	2036	0	219	4014	0	239	2099	397	939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3ee3085cd6f25c2449332df3675b9eee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	379	0	295	96	231	0	94	0	207	0	107	9	200	0	122	0	0	87	0	260	9	246	0	136	0	307	0	54	0	0	0	94	0	0	0	0	166	0	420	0	393	0	0	0	448	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	23	0	131	0	0	150	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	30	0	0	123	347	0	0	0	0	0	54	0	0	0	0	0	21	0	0	35	0	0	69	0	0	25	0	47	0	0	0	0	0	0	0	0	0	0	0	0	111	0	165	0	120	0	0	0	66	0	127	0	52	0	56	0	0	0	0	0	111	0	0	0	36	0	9	0	0	0	0	0	0	0	0	0	305	0	0	0	42	0	278	0	534	0	107	0	0	193	0
8e74f6f63a5f9a304aeb8284be71fd23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	30	0	110	0	0	0	87	0	96	0	49	0	104	0	104	0	0	15	0	18	0	55	0	142	32	83	0	107	0	0	0	0	0	0	0	0	0	0	51	0	82	0	81	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	48	0	23	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	56	0	0	23	0	0	73	0	122	0	67	0	46	0	269	38	96	0	0	41	0	0	43	0	57	21	114	0	54	0	171	0	124	32	44	55	291	0	229	26	175	0	201	0	128	0	481	0	0	0	247	36	66	33	74	184
35b8c10c192360a7cdad628a185e99e5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	46	68	87	41	0	26	24	70	0	121	0	54	0	0	0	0	26	0	64	0	69	0	114	0	86	0	94	0	0	143	0	0	0	0	0	207	0	0	58	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	68	0	0	64	0	0	227	0	72	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	32	0	0	0	28	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	56	154	0	0	91	0	28	92	0	0	95	0	0	162	0	0	84	0	0	0	0	0	0	0	51	0	0	60	0	110	0	0	39	0	0	14	0	0	0	88	0	26	0	0	0	0	122	0	0	0	0	44	0	0	0	0	0	0	120	0	0	0	0	0	76	0	40	0	27	0	0	0	0	0	0	14	0	0	0	0	61	0	48	0	0	53	0	0
c982470b2a0c52e8606b0898f3616f42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	114	0	98	70	82	0	0	32	110	0	68	0	92	61	39	90	0	22	0	147	0	50	0	80	46	102	45	0	85	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	24	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	62	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	47	0	0	0	186	0	0	81	0	25	58	0	0	47	0	0	69	0	0	55	0	0	21	0	0	20	0	0	14	0	41	0	111	0	0	70	0	0	34	0	37	0	91	0	0	0	81	0	0	0	49	0	0	0	26	0	0	0	40	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	68	0	0	0	48	0	52	0	0
1328ddadac3f2d08eb25e79a18f7e574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9225	0	6699	0	9880	104	2608	0	1751	0	4438	0	4333	0	2950	0	1033	0	0	0	0	0	0	0	0	6441	0	6493	0	879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5002	0	2770	0	0	5517	0	0	4087	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2425	0	460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	163	0	307	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1424	0	86	0	2433	0	622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1585	0	284	0	3029	0	0	1965	2461	0	0	3428	0	1036	2328	0	0	3392	0	0	5993	0	0	5296	0	0	720	0	0	1582	0	415	0	0	1452	0	762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1708	0	68	0	0	0	1150	0	0	0	3216	0	0	0	0	0	1263	0	868	0	88	0	1630	0	1899	0	2182	0	1749	2396	0
f479c23321346918723839e33a3544f4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	28	0	0	19	0	0	14	0	243	0	285	0	0	310	0	0	172	0	0	0	36	0	37	0	11	0	924	0	471	0	0	372	0	0	512	0	27	0	0	0	0	0	0	0	0	0	0	0	441	0	0	682	0	287	0	0	715	0	0	48	0	0	185	0	164	0	0	132	0	1062	0	546	0	346	0	0	1006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2837	0	1155	0	1090	593	0	0	2973	1438	0	1778	0	0	316	1334	0	1212	1436	0	466	3847	0	309	821	0	304	243	0	678	0	4843	311	0	1469	0	199	863	0	68	873	2330	1611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5fbc483f79cd97d3a7253931f37c33e8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	40	0	0	0	0	0	43	0	170	0	89	0	0	77	0	0	129	0	20	0	22	0	25	0	24	0	238	0	209	0	0	145	0	0	230	0	32	0	0	19	0	0	34	0	0	0	0	0	240	0	0	192	0	182	0	0	209	0	0	52	0	0	38	0	33	0	0	25	0	31	0	79	0	146	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	741	0	1181	0	352	269	0	0	467	364	0	537	0	0	361	290	0	228	235	0	106	1251	0	114	230	0	149	282	0	0	0	236	138	0	372	0	110	465	0	75	178	167	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
811f358e4e89eecbd75298ffce878cba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1211	0	391	0	178	0	0	0	119	0	348	0	210	0	110	0	0	0	0	0	0	0	0	0	0	304	0	261	0	91	0	44	0	35	0	0	105	0	66	0	0	18	68	0	204	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	389	0	0	0	0	169	0	0	0	0	0	0	119	0	0	0	0	0	115	0	0	0	34	0	14	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	82	0	224	0	0	50	82	0	0	147	0	45	59	0	0	0	0	0	142	0	0	178	0	0	40	0	0	37	0	0	0	0	132	0	115	0	0	147	0	0	0	0	86	48	0	0	0	0	0	0	0	153	0	0	0	0	0	0	92	53	88	0	0	0	0	0	0	44	0	0	0	331	0	108	0	0	0	0	63	0	0	151	0	156	0	166	0	118	0	0	0	0	0
226ab97195d19858d059fffaef17f5d7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	424	0	0	9	95	0	246	11	0	0	98	0	70	0	838	0	37	0	0	0	0	294	0	133	0	0	0	0	0	27	0	0	0	0	23	0	0	0	0	0	0	0	98	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	203	0	151	0	0	0	0	106	0	345	0	56	0	0	35	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	840	0	0	61	0	0	180	0	0	41	0	0	0	0	0	23	0	0	0	0	41	0	0	73	0	0	60	0	89	0	0	0	0	57	0	109	0	107	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	68	0	121	0	444	0	0	0	0	0	132	0	0	0	46	0	0	0	0	0	0	0	72	0	126	0	22	0	98	0	140	0	0	32	0	0	0	0	0	0	0	120	0	0	0	0	0	0	155	0	63	0	0	0	0	0	99	0	70	0	78	0	0
e438498696e4ce6da6b786e98f911a9e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	34	78	57	0	0	0	41	0	29	0	0	0	33	0	0	1042	0	0	163	101	72	77	152	81	162	40	0	63	159	166	85	152	172	0	111	633	153	108	66	164	83	0	79	0	74	186	74	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	113	0	0	103	0	0	59	0	0	86	0	0	128	0	142	0	0	106	0	0	0	0	221	0	0	120	0	0	0	0	0	0	0	0	0	88	0	87	0	140	0	77	0	98	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	68	0	71	0	0	0	0
50c77a7d7927650d7b1a093e9d2c62de	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	40	22	0	241	17	385	0	0	0	70	0	0	0	0	21	30	0	0	0	0	50	0	0	74	17	100	12	5	31	0	0	0	0	0	0	0	0	0	0	173	0	0	0	0	0	82	0	72	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	50	0	5	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	14	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	7	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	13	0	46	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	12	0	15	0	0	0	63	0	0	76	0	28	22	0	0	0	0	0	0	0	0	0	0	0	39	0	0	30	0	0	0	0	32	0	39	0	0	0	0	0	7	0	0	0	10	0	4	0	13	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	43	0	47	0	0	0	49	8	57	4	0	0	0	0	0	0	35	7	0	0	0	0	0	0	0	0
